campaign_id,campaign_name,platform,date,impressions,clicks,cost,conversions,revenue,ctr,cpc,conversion_rate,roas,ad_type,audience_segment,device_type,region,bounce_rate,avg_session_duration,engagement_rate,ad_position
1475,Summer Sale,Gogle Adz,2024/04/05,6941,1955,68.03,147.0,1474.64,28.17,0.03,7.52,21.68,search_add,Returning Customers,Mobl,,46.0,,57.0,NA
1476,!!!,FB ads,,16899,4997,295.33,361.0,3021.2,29.57,0.06,7.22,10.23,AdX,unkown_segment,,,46.0,N/A,38.0,NA
1477,Holiday Offer,Facebook Ads,2024/04/05,35161,1144,343.07,334.0,1517.91,3.25,0.3,29.2,4.42,Video Ad,New Users,Mobile,India,41.0,N/A,49.0,Bottom
1478,!!!,Unknown,2024-01-01,12958,2094,438.16,273.0,2090.58,16.16,0.21,13.04,4.77,AdX,,Deskotp,Europe,48.0,N/A,43.0,Top
1479,Summer Sale,FB ads,"March 10, 2024",5764,616,128.07,221.0,3324.0,10.69,0.21,35.88,25.95,Search Ad,New Users,Unknown,USA,46.0,N/A,42.0,Bottom
1480,,Facebook Ads,"March 10, 2024",19198,1695,453.5,171.0,4605.91,8.83,0.27,10.09,10.16,Display Ad,New Users,Desktop,Europe,37.0,,50.0,Bottom
1481,Summer Sale,FB ads,15-02-2024,47134,646,237.23,231.0,2759.87,1.37,0.37,35.76,11.63,Search Ad,unkown_segment,Mobile,USA,28.0,2m 15s,58.0,NA
1482,Black Friday Deal,FB ads,2024/04/05,16271,3254,208.77,166.0,3031.63,20.0,0.06,5.1,14.52,Video Ad,Returning Customers,Unknown,USA,23.0,3m 40s,42.0,NA
1483,Summer Sale,google_ads,,47805,2072,97.36,395.0,3726.86,4.33,0.05,19.06,38.28,Video Ad,unkown_segment,Deskotp,Europe,31.0,N/A,37.0,Top
1484,Black Friday Deal,Google Ads,"March 10, 2024",29722,3339,188.83,302.0,1831.91,11.23,0.06,9.04,9.7,Search Ad,Returning Customers,Mobile,Unknown,45.0,N/A,30.0,Top
1485,Holiday Offer,FB ads,"March 10, 2024",31188,162,214.75,79.0,1457.98,0.52,1.33,48.77,6.79,AdX,,Desktop,USA,32.0,3m 40s,39.0,Side
1486,Black Friday Deal,FB ads,"March 10, 2024",14380,3192,209.45,202.0,2544.91,22.2,0.07,6.33,12.15,Search Ad,New Users,Mobl,Unknown,34.0,,30.0,Bottom
1487,,Google Ads,15-02-2024,49375,1027,303.98,123.0,3876.65,2.08,0.3,11.98,12.75,search_add,unkown_segment,Mobl,,31.0,N/A,48.0,NA
1488,Summer Sale,Google Ads,15-02-2024,22129,3231,107.69,403.0,2857.17,14.6,0.03,12.47,26.53,search_add,New Users,Deskotp,Europe,47.0,2m 15s,44.0,Bottom
1489,!!!,Gogle Adz,2024/04/05,24577,145,130.34,46.0,3226.84,0.59,0.9,31.72,24.76,Search Ad,,Desktop,Unknown,40.0,N/A,34.0,NA
1490,Black Friday Deal,Google Ads,,34134,2036,270.67,150.0,1597.21,5.96,0.13,7.37,5.9,AdX,Returning Customers,Desktop,Unknown,27.0,,55.0,Side
1491,!!!,,2024-01-01,47554,139,63.76,12.0,2205.74,0.29,0.46,8.63,34.59,,New Users,Mobl,Europe,32.0,2m 15s,55.0,Top
1492,!!!,google_ads,"March 10, 2024",30154,2063,293.15,350.0,4939.2,6.84,0.14,16.97,16.85,search_add,Returning Customers,Mobile,USA,27.0,3m 40s,46.0,Top
1493,Summer Sale,Facebook Ads,15-02-2024,15034,3101,80.54,84.0,789.4,20.63,0.03,2.71,9.8,AdX,,Deskotp,India,41.0,N/A,35.0,Bottom
1494,,Facebook Ads,2024/04/05,36382,3412,456.43,154.0,3075.45,9.38,0.13,4.51,6.74,AdX,unkown_segment,Deskotp,India,21.0,3m 40s,44.0,Bottom
1495,Summer Sale,FB ads,15-02-2024,40595,1964,68.71,214.0,4156.47,4.84,0.03,10.9,60.49,Display Ad,Returning Customers,Mobile,USA,35.0,N/A,51.0,Side
1496,Unknown_campaign,FB ads,"March 10, 2024",36734,3102,62.16,251.0,1533.29,8.44,0.02,8.09,24.67,Search Ad,,,Europe,31.0,2m 15s,47.0,Side
1497,!!!,FB ads,"March 10, 2024",12385,2533,203.65,434.0,2256.2,20.45,0.08,17.13,11.08,Video Ad,Returning Customers,Desktop,India,33.0,3m 40s,51.0,
1498,Summer Sale,Unknown,15-02-2024,26538,3894,343.98,75.0,3948.98,14.67,0.09,1.93,11.48,Search Ad,,Desktop,Europe,37.0,,53.0,Top
1499,Holiday Offer,google_ads,15-02-2024,8083,2558,313.4,246.0,704.52,31.65,0.12,9.62,2.25,search_add,New Users,Deskotp,Europe,27.0,3m 40s,49.0,
1500,!!!,,"March 10, 2024",38543,2055,324.63,42.0,1820.93,5.33,0.16,2.04,5.61,,Returning Customers,Unknown,Unknown,25.0,2m 15s,52.0,Side
1501,,FB ads,,45762,2939,328.43,168.0,1997.19,6.42,0.11,5.72,6.08,Search Ad,New Users,,,29.0,N/A,55.0,Bottom
1502,Summer Sale,Google Ads,15-02-2024,5429,3506,402.27,120.0,770.04,64.58,0.11,3.42,1.91,Search Ad,New Users,Desktop,Europe,45.0,3m 40s,30.0,Bottom
1503,,,15-02-2024,40604,2507,486.87,436.0,4516.87,6.17,0.19,17.39,9.28,Display Ad,Returning Customers,,USA,21.0,2m 15s,54.0,Top
1504,Unknown_campaign,Facebook Ads,2024-01-01,15660,4610,340.02,184.0,2650.39,29.44,0.07,3.99,7.79,AdX,unkown_segment,,India,39.0,,58.0,Side
1505,!!!,Unknown,15-02-2024,12256,2612,174.38,68.0,1561.05,21.31,0.07,2.6,8.95,Display Ad,,Mobile,USA,20.0,2m 15s,32.0,NA
1506,Black Friday Deal,google_ads,15-02-2024,37824,4263,128.41,193.0,3959.97,11.27,0.03,4.53,30.84,search_add,,,USA,34.0,N/A,47.0,Side
1507,Holiday Offer,google_ads,,10903,3612,155.81,411.0,1924.01,33.13,0.04,11.38,12.35,Display Ad,unkown_segment,Mobl,Europe,32.0,,34.0,
1508,,,2024/04/05,13657,359,342.97,357.0,2431.43,2.63,0.96,99.44,7.09,Search Ad,Returning Customers,Mobl,Europe,49.0,,35.0,
1509,Unknown_campaign,google_ads,2024/04/05,37439,4503,300.08,118.0,3885.42,12.03,0.07,2.62,12.95,AdX,,Unknown,USA,20.0,3m 40s,43.0,Top
1510,Holiday Offer,Unknown,2024/04/05,31519,2996,408.09,16.0,1269.62,9.51,0.14,0.53,3.11,AdX,New Users,Unknown,,43.0,N/A,30.0,Bottom
1511,Unknown_campaign,Unknown,15-02-2024,10962,3814,482.14,492.0,4980.2,34.79,0.13,12.9,10.33,AdX,,Mobl,India,24.0,N/A,32.0,Side
1512,Summer Sale,Google Ads,,5054,1778,436.89,75.0,1082.59,35.18,0.25,4.22,2.48,Video Ad,New Users,Unknown,India,21.0,2m 15s,30.0,NA
1513,Summer Sale,Unknown,15-02-2024,16799,3774,78.15,380.0,4040.84,22.47,0.02,10.07,51.71,,New Users,Desktop,USA,29.0,,50.0,NA
1514,!!!,Unknown,2024-01-01,42988,3579,368.47,298.0,2599.07,8.33,0.1,8.33,7.05,Video Ad,,,India,34.0,,56.0,Top
1515,Holiday Offer,,"March 10, 2024",32681,1960,221.41,228.0,3055.23,6.0,0.11,11.63,13.8,Search Ad,,Mobl,,42.0,,40.0,Side
1516,Holiday Offer,,2024-01-01,38359,3939,482.11,140.0,1162.06,10.27,0.12,3.55,2.41,Display Ad,unkown_segment,Mobile,USA,45.0,,48.0,Top
1517,!!!,Google Ads,2024-01-01,18518,4855,352.62,270.0,2596.38,26.22,0.07,5.56,7.36,search_add,unkown_segment,Deskotp,USA,46.0,,34.0,Bottom
1518,Holiday Offer,,,22499,4171,379.71,335.0,997.77,18.54,0.09,8.03,2.63,AdX,New Users,,Unknown,37.0,,38.0,NA
1519,,google_ads,2024-01-01,7620,2434,248.6,399.0,3781.37,31.94,0.1,16.39,15.21,search_add,,,,28.0,3m 40s,51.0,Top
1520,Summer Sale,,15-02-2024,47594,4822,69.11,116.0,1275.7,10.13,0.01,2.41,18.46,,New Users,,India,22.0,3m 40s,55.0,
1521,Summer Sale,FB ads,"March 10, 2024",13892,2559,409.13,84.0,1085.37,18.42,0.16,3.28,2.65,search_add,,,India,42.0,N/A,51.0,Bottom
1522,Unknown_campaign,FB ads,15-02-2024,39598,2070,210.37,240.0,3796.15,5.23,0.1,11.59,18.05,Display Ad,unkown_segment,Desktop,Europe,24.0,,30.0,NA
1523,Black Friday Deal,Facebook Ads,"March 10, 2024",29621,1394,455.04,177.0,2651.2,4.71,0.33,12.7,5.83,Video Ad,Returning Customers,,India,36.0,,40.0,
1524,Holiday Offer,FB ads,15-02-2024,28959,2135,311.1,104.0,683.56,7.37,0.15,4.87,2.2,,New Users,Mobl,Unknown,44.0,2m 15s,45.0,
1525,!!!,Gogle Adz,"March 10, 2024",38558,459,494.54,249.0,1799.59,1.19,1.08,54.25,3.64,AdX,unkown_segment,Desktop,Unknown,21.0,3m 40s,49.0,NA
1526,Summer Sale,google_ads,2024/04/05,49619,3262,462.37,446.0,4168.38,6.57,0.14,13.67,9.02,,New Users,Deskotp,Europe,38.0,3m 40s,50.0,NA
1527,Black Friday Deal,,2024-01-01,39523,705,160.18,70.0,1275.24,1.78,0.23,9.93,7.96,,unkown_segment,Mobile,Europe,38.0,,35.0,
1528,Holiday Offer,Unknown,15-02-2024,36793,3151,431.83,424.0,3492.57,8.56,0.14,13.46,8.09,Search Ad,unkown_segment,Deskotp,India,48.0,2m 15s,52.0,Side
1529,Unknown_campaign,Unknown,15-02-2024,32339,668,125.48,112.0,3695.37,2.07,0.19,16.77,29.45,AdX,,Mobile,Unknown,45.0,3m 40s,52.0,NA
1530,Holiday Offer,Facebook Ads,"March 10, 2024",23342,3568,198.29,31.0,4380.98,15.29,0.06,0.87,22.09,Search Ad,,Unknown,USA,34.0,,31.0,Bottom
1531,Holiday Offer,Unknown,2024-01-01,27210,4866,220.68,467.0,2044.52,17.88,0.05,9.6,9.26,search_add,,Unknown,India,26.0,N/A,31.0,Top
1532,!!!,Facebook Ads,15-02-2024,43294,535,51.34,149.0,4519.36,1.24,0.1,27.85,88.03,Search Ad,Returning Customers,Desktop,India,29.0,2m 15s,53.0,Top
1533,,Facebook Ads,15-02-2024,37833,2723,98.57,449.0,923.7,7.2,0.04,16.49,9.37,Display Ad,Returning Customers,Mobile,India,40.0,,42.0,Side
1534,Summer Sale,,2024/04/05,27524,2972,432.3,460.0,4840.81,10.8,0.15,15.48,11.2,Search Ad,New Users,,Europe,35.0,,37.0,Top
1535,Black Friday Deal,FB ads,"March 10, 2024",22915,4529,178.01,457.0,3137.97,19.76,0.04,10.09,17.63,search_add,unkown_segment,Unknown,USA,45.0,N/A,49.0,Top
1536,Holiday Offer,Unknown,2024/04/05,43448,4039,146.32,440.0,2906.3,9.3,0.04,10.89,19.86,Video Ad,unkown_segment,Deskotp,,24.0,2m 15s,40.0,
1537,Unknown_campaign,FB ads,15-02-2024,34580,2493,424.78,472.0,3920.96,7.21,0.17,18.93,9.23,AdX,,,Europe,30.0,N/A,38.0,Side
1538,Unknown_campaign,FB ads,2024/04/05,15319,3656,417.47,84.0,2763.8,23.87,0.11,2.3,6.62,Video Ad,New Users,Unknown,,45.0,N/A,32.0,NA
1539,Summer Sale,google_ads,2024-01-01,34690,4131,378.24,363.0,2249.54,11.91,0.09,8.79,5.95,Display Ad,Returning Customers,Mobl,USA,31.0,,45.0,Bottom
1540,Unknown_campaign,FB ads,"March 10, 2024",46549,1832,455.13,11.0,512.61,3.94,0.25,0.6,1.13,AdX,Returning Customers,Mobile,,20.0,N/A,31.0,Top
1541,,,,32376,1584,289.01,220.0,3652.36,4.89,0.18,13.89,12.64,search_add,New Users,Mobile,India,20.0,N/A,43.0,Side
1542,Unknown_campaign,Unknown,,31643,2544,427.21,319.0,2838.19,8.04,0.17,12.54,6.64,,Returning Customers,Mobl,,36.0,,30.0,Side
1543,Summer Sale,Unknown,2024-01-01,37287,2171,136.79,210.0,2162.37,5.82,0.06,9.67,15.81,Video Ad,unkown_segment,Deskotp,Unknown,29.0,2m 15s,41.0,Side
1544,Unknown_campaign,Unknown,2024/04/05,15471,1340,81.93,121.0,911.94,8.66,0.06,9.03,11.13,Search Ad,unkown_segment,Desktop,India,39.0,,49.0,NA
1545,Holiday Offer,Facebook Ads,"March 10, 2024",7504,2466,67.13,95.0,1795.16,32.86,0.03,3.85,26.74,Search Ad,Returning Customers,,Unknown,26.0,N/A,47.0,NA
1546,!!!,Google Ads,2024/04/05,8236,2767,423.52,463.0,2231.12,33.6,0.15,16.73,5.27,Display Ad,unkown_segment,Mobl,Unknown,22.0,N/A,41.0,Top
1547,!!!,Gogle Adz,15-02-2024,20907,223,291.0,163.0,2559.45,1.07,1.3,73.09,8.8,Video Ad,unkown_segment,Unknown,Europe,47.0,2m 15s,43.0,Top
1548,Black Friday Deal,Gogle Adz,"March 10, 2024",17143,1222,56.33,152.0,3263.65,7.13,0.05,12.44,57.94,Video Ad,Returning Customers,Deskotp,India,47.0,,39.0,NA
1549,!!!,google_ads,15-02-2024,45951,3648,138.03,416.0,4748.04,7.94,0.04,11.4,34.4,AdX,New Users,Mobile,India,38.0,N/A,58.0,Side
1550,Unknown_campaign,Gogle Adz,15-02-2024,33207,4664,379.09,498.0,1235.56,14.05,0.08,10.68,3.26,,,,USA,34.0,,32.0,Bottom
1551,Black Friday Deal,Google Ads,2024/04/05,38780,1308,274.69,99.0,2420.28,3.37,0.21,7.57,8.81,,New Users,,USA,24.0,3m 40s,37.0,Bottom
1552,Summer Sale,Unknown,"March 10, 2024",46160,4795,141.47,397.0,2416.05,10.39,0.03,8.28,17.08,Video Ad,Returning Customers,,Unknown,28.0,2m 15s,42.0,Bottom
1553,Holiday Offer,google_ads,2024/04/05,17198,4217,79.46,409.0,3706.6,24.52,0.02,9.7,46.65,Video Ad,unkown_segment,,Unknown,29.0,N/A,42.0,Top
1554,Black Friday Deal,Google Ads,15-02-2024,25806,1948,201.86,428.0,4943.29,7.55,0.1,21.97,24.49,AdX,,Unknown,India,39.0,,45.0,
1555,Holiday Offer,Google Ads,2024-01-01,9282,2246,371.66,129.0,4018.89,24.2,0.17,5.74,10.81,Display Ad,Returning Customers,Mobl,Europe,20.0,2m 15s,31.0,Side
1556,,Google Ads,"March 10, 2024",41324,4912,358.5,258.0,3701.63,11.89,0.07,5.25,10.33,,unkown_segment,,,38.0,3m 40s,46.0,Bottom
1557,,Unknown,15-02-2024,19247,103,470.3,45.0,3151.63,0.54,4.57,43.69,6.7,search_add,unkown_segment,Deskotp,Europe,44.0,N/A,55.0,Bottom
1558,,Google Ads,,39701,4321,339.54,125.0,2643.19,10.88,0.08,2.89,7.78,search_add,Returning Customers,Unknown,India,37.0,2m 15s,43.0,Bottom
1559,Unknown_campaign,,2024/04/05,35003,454,105.85,487.0,2537.14,1.3,0.23,107.27,23.97,Display Ad,,Desktop,India,24.0,2m 15s,35.0,Top
1560,Holiday Offer,Unknown,,10594,2828,77.88,23.0,1300.42,26.69,0.03,0.81,16.7,,unkown_segment,Desktop,USA,48.0,,37.0,Top
1561,Unknown_campaign,,2024/04/05,45022,3976,283.66,100.0,4911.67,8.83,0.07,2.52,17.32,AdX,unkown_segment,Unknown,Unknown,46.0,,36.0,
1562,!!!,Gogle Adz,2024-01-01,16812,528,116.99,285.0,1964.63,3.14,0.22,53.98,16.79,,Returning Customers,Desktop,India,25.0,3m 40s,43.0,NA
1563,Holiday Offer,,2024-01-01,16214,4154,455.93,210.0,3330.72,25.62,0.11,5.06,7.31,Search Ad,New Users,,USA,23.0,N/A,31.0,Side
1564,Summer Sale,Unknown,,11748,557,419.55,17.0,1408.43,4.74,0.75,3.05,3.36,Search Ad,New Users,Deskotp,Unknown,43.0,3m 40s,45.0,
1565,Summer Sale,Gogle Adz,2024/04/05,6332,1734,60.81,37.0,642.15,27.38,0.04,2.13,10.56,,New Users,Mobl,,43.0,,54.0,Side
1566,!!!,Gogle Adz,2024-01-01,20473,1062,451.37,374.0,1443.79,5.19,0.43,35.22,3.2,Display Ad,unkown_segment,Deskotp,,25.0,2m 15s,30.0,
1567,!!!,FB ads,"March 10, 2024",39238,4647,293.18,449.0,3708.26,11.84,0.06,9.66,12.65,Search Ad,,Mobile,USA,37.0,2m 15s,42.0,
1568,,Google Ads,"March 10, 2024",18327,1951,261.29,450.0,4779.63,10.65,0.13,23.07,18.29,AdX,New Users,Mobl,Unknown,31.0,3m 40s,47.0,Top
1569,Unknown_campaign,Unknown,2024-01-01,15062,4535,407.46,364.0,1658.09,30.11,0.09,8.03,4.07,,,,Europe,41.0,2m 15s,49.0,Side
1570,,Gogle Adz,15-02-2024,46397,1848,327.88,233.0,1945.46,3.98,0.18,12.61,5.93,search_add,unkown_segment,Deskotp,Unknown,22.0,N/A,48.0,Top
1571,Holiday Offer,Facebook Ads,"March 10, 2024",23570,2391,134.92,306.0,4443.72,10.14,0.06,12.8,32.94,AdX,New Users,Mobile,Unknown,37.0,N/A,46.0,Side
1572,!!!,google_ads,15-02-2024,6020,2604,328.23,412.0,2771.1,43.26,0.13,15.82,8.44,,New Users,Desktop,,41.0,N/A,54.0,Side
1573,Holiday Offer,Google Ads,,34288,1521,158.83,12.0,3322.46,4.44,0.1,0.79,20.92,,,Mobile,Unknown,23.0,3m 40s,38.0,
1574,Unknown_campaign,Google Ads,,11409,193,447.06,221.0,1083.89,1.69,2.32,114.51,2.42,search_add,New Users,Unknown,Europe,32.0,2m 15s,32.0,Top
1575,,Unknown,15-02-2024,40585,341,482.9,77.0,2000.52,0.84,1.42,22.58,4.14,Video Ad,Returning Customers,Unknown,,38.0,N/A,37.0,
1576,Unknown_campaign,Unknown,15-02-2024,41464,2642,461.13,294.0,3832.88,6.37,0.17,11.13,8.31,Search Ad,unkown_segment,Desktop,Unknown,37.0,3m 40s,54.0,
1577,Holiday Offer,google_ads,"March 10, 2024",32503,4590,217.99,87.0,3134.14,14.12,0.05,1.9,14.38,search_add,New Users,Mobl,India,32.0,2m 15s,55.0,Top
1578,Summer Sale,google_ads,15-02-2024,44412,2203,267.49,364.0,1409.84,4.96,0.12,16.52,5.27,AdX,New Users,Desktop,,20.0,3m 40s,37.0,Side
1579,!!!,Facebook Ads,2024/04/05,39198,3182,329.26,478.0,576.99,8.12,0.1,15.02,1.75,AdX,Returning Customers,,USA,31.0,2m 15s,48.0,NA
1580,Summer Sale,FB ads,2024-01-01,12547,623,122.85,197.0,4331.55,4.97,0.2,31.62,35.26,Display Ad,Returning Customers,Deskotp,Europe,46.0,2m 15s,30.0,Bottom
1581,Black Friday Deal,FB ads,15-02-2024,34036,4953,354.27,432.0,2360.25,14.55,0.07,8.72,6.66,AdX,New Users,Deskotp,USA,42.0,2m 15s,52.0,Top
1582,Holiday Offer,Unknown,15-02-2024,40519,4632,497.22,475.0,4052.31,11.43,0.11,10.25,8.15,search_add,,Mobile,Unknown,27.0,3m 40s,35.0,Side
1583,,Google Ads,2024-01-01,42856,4292,56.1,475.0,2048.33,10.01,0.01,11.07,36.51,,,Mobl,,26.0,2m 15s,50.0,Bottom
1584,Summer Sale,google_ads,15-02-2024,38473,4934,410.18,216.0,958.73,12.82,0.08,4.38,2.34,Video Ad,unkown_segment,,Europe,23.0,2m 15s,52.0,
1585,!!!,FB ads,,10708,4003,332.2,233.0,2124.57,37.38,0.08,5.82,6.4,,Returning Customers,Mobl,,31.0,N/A,58.0,Top
1586,,google_ads,2024/04/05,10871,1734,134.06,82.0,1259.23,15.95,0.08,4.73,9.39,AdX,unkown_segment,Deskotp,USA,37.0,3m 40s,59.0,
1587,Unknown_campaign,FB ads,2024/04/05,23808,4074,60.12,236.0,1991.83,17.11,0.01,5.79,33.13,search_add,Returning Customers,Desktop,India,46.0,3m 40s,47.0,NA
1588,!!!,Google Ads,15-02-2024,42436,2275,101.07,26.0,4535.19,5.36,0.04,1.14,44.87,AdX,,Desktop,Unknown,42.0,2m 15s,50.0,
1589,Holiday Offer,Gogle Adz,2024/04/05,21503,2445,326.44,64.0,3204.9,11.37,0.13,2.62,9.82,,,Mobile,Unknown,42.0,2m 15s,36.0,Top
1590,!!!,Facebook Ads,2024-01-01,44485,3226,333.65,299.0,2704.73,7.25,0.1,9.27,8.11,Video Ad,New Users,Desktop,Unknown,34.0,,52.0,Top
1591,Unknown_campaign,,"March 10, 2024",18968,1394,461.05,197.0,4441.47,7.35,0.33,14.13,9.63,,Returning Customers,Deskotp,,23.0,N/A,34.0,Top
1592,Unknown_campaign,Google Ads,,32508,1472,314.72,118.0,2157.26,4.53,0.21,8.02,6.85,Display Ad,,Desktop,USA,25.0,3m 40s,52.0,Top
1593,Black Friday Deal,,2024-01-01,43161,3653,96.96,448.0,2908.32,8.46,0.03,12.26,30.0,,New Users,Mobl,India,47.0,3m 40s,44.0,Side
1594,Summer Sale,Facebook Ads,"March 10, 2024",42363,899,99.35,352.0,2658.28,2.12,0.11,39.15,26.76,Search Ad,unkown_segment,,Unknown,33.0,,30.0,
1595,Unknown_campaign,google_ads,"March 10, 2024",26209,3560,321.55,244.0,4954.83,13.58,0.09,6.85,15.41,,New Users,Desktop,Europe,21.0,2m 15s,50.0,Top
1596,Black Friday Deal,Facebook Ads,2024-01-01,11847,1427,71.18,120.0,4668.81,12.05,0.05,8.41,65.59,Search Ad,Returning Customers,Unknown,Europe,43.0,2m 15s,42.0,Top
1597,Black Friday Deal,Facebook Ads,15-02-2024,49655,952,462.1,450.0,611.18,1.92,0.49,47.27,1.32,AdX,New Users,Unknown,India,43.0,N/A,50.0,NA
1598,,Facebook Ads,15-02-2024,18179,1776,273.4,390.0,4487.42,9.77,0.15,21.96,16.41,,,Unknown,Europe,38.0,2m 15s,33.0,Bottom
1599,Unknown_campaign,,2024-01-01,7002,2283,466.32,67.0,1423.03,32.6,0.2,2.93,3.05,,,Desktop,USA,36.0,,30.0,NA
1600,Unknown_campaign,Facebook Ads,15-02-2024,27947,4587,90.76,498.0,2268.3,16.41,0.02,10.86,24.99,Video Ad,Returning Customers,,USA,33.0,3m 40s,45.0,Bottom
1601,Holiday Offer,Gogle Adz,,40487,2837,357.23,198.0,3203.95,7.01,0.13,6.98,8.97,Display Ad,Returning Customers,,India,24.0,N/A,51.0,Bottom
1602,Holiday Offer,google_ads,"March 10, 2024",30206,1497,419.55,320.0,2792.41,4.96,0.28,21.38,6.66,Display Ad,unkown_segment,Mobile,India,20.0,N/A,49.0,NA
1603,Holiday Offer,Google Ads,15-02-2024,47034,2055,406.78,141.0,4589.64,4.37,0.2,6.86,11.28,,Returning Customers,Mobl,USA,33.0,2m 15s,56.0,
1604,Holiday Offer,,2024/04/05,15761,4132,412.22,488.0,4275.55,26.22,0.1,11.81,10.37,search_add,,,USA,47.0,3m 40s,46.0,Bottom
1605,Holiday Offer,,2024/04/05,21156,2315,101.84,176.0,2731.87,10.94,0.04,7.6,26.83,,,Mobl,USA,25.0,3m 40s,41.0,NA
1606,Summer Sale,,2024/04/05,10996,4306,319.12,438.0,3910.26,39.16,0.07,10.17,12.25,,unkown_segment,Desktop,,39.0,N/A,55.0,Side
1607,,Unknown,,34151,4020,264.95,201.0,946.42,11.77,0.07,5.0,3.57,search_add,,,USA,40.0,2m 15s,54.0,Top
1608,Holiday Offer,Gogle Adz,2024/04/05,12271,3565,396.88,447.0,2164.92,29.05,0.11,12.54,5.45,search_add,New Users,Mobl,India,48.0,2m 15s,34.0,
1609,Unknown_campaign,Facebook Ads,15-02-2024,12272,1937,417.47,382.0,3366.25,15.78,0.22,19.72,8.06,Search Ad,Returning Customers,Mobl,Unknown,41.0,,30.0,NA
1610,Black Friday Deal,Google Ads,"March 10, 2024",45752,4457,140.17,79.0,689.5,9.74,0.03,1.77,4.92,,unkown_segment,Mobl,Unknown,20.0,N/A,50.0,Top
1611,Unknown_campaign,,15-02-2024,13000,4781,434.2,32.0,809.13,36.78,0.09,0.67,1.86,search_add,New Users,Deskotp,Unknown,24.0,N/A,53.0,Bottom
1612,!!!,Gogle Adz,"March 10, 2024",29774,640,343.51,399.0,2918.77,2.15,0.54,62.34,8.5,Search Ad,unkown_segment,Unknown,Unknown,48.0,,47.0,
1613,,Google Ads,"March 10, 2024",43069,4794,476.15,154.0,3068.38,11.13,0.1,3.21,6.44,AdX,Returning Customers,Deskotp,,26.0,2m 15s,49.0,NA
1614,Summer Sale,google_ads,15-02-2024,47274,518,317.88,393.0,3146.91,1.1,0.61,75.87,9.9,Search Ad,,Mobile,Unknown,46.0,N/A,33.0,
1615,Holiday Offer,Google Ads,2024-01-01,46356,4867,214.24,284.0,629.84,10.5,0.04,5.84,2.94,AdX,New Users,Deskotp,India,37.0,N/A,58.0,NA
1616,!!!,FB ads,,5178,2749,346.99,465.0,3907.87,53.09,0.13,16.92,11.26,search_add,New Users,Deskotp,USA,33.0,3m 40s,59.0,
1617,!!!,Facebook Ads,,8044,3334,252.68,45.0,1305.5,41.45,0.08,1.35,5.17,Search Ad,unkown_segment,Deskotp,Unknown,37.0,2m 15s,52.0,Side
1618,Unknown_campaign,,2024/04/05,38652,1800,217.69,138.0,3755.71,4.66,0.12,7.67,17.25,search_add,,Mobile,Unknown,35.0,2m 15s,50.0,Top
1619,Unknown_campaign,FB ads,15-02-2024,7412,3474,317.85,28.0,4690.39,46.87,0.09,0.81,14.76,AdX,New Users,Deskotp,Unknown,31.0,N/A,43.0,Top
1620,Unknown_campaign,Unknown,,49011,4753,337.52,331.0,2870.85,9.7,0.07,6.96,8.51,Display Ad,New Users,Mobile,USA,29.0,3m 40s,46.0,Side
1621,,,2024-01-01,46705,4123,364.81,424.0,4765.84,8.83,0.09,10.28,13.06,,unkown_segment,Unknown,Unknown,26.0,,58.0,Side
1622,!!!,,"March 10, 2024",15239,380,247.26,136.0,2973.48,2.49,0.65,35.79,12.03,Video Ad,,Desktop,Europe,28.0,N/A,30.0,Bottom
1623,Black Friday Deal,FB ads,,27109,4800,296.33,392.0,4382.87,17.71,0.06,8.17,14.79,,,Unknown,Unknown,26.0,N/A,46.0,NA
1624,Black Friday Deal,,2024-01-01,41652,936,65.26,80.0,3351.26,2.25,0.07,8.55,51.35,Search Ad,unkown_segment,Desktop,Europe,42.0,3m 40s,35.0,NA
1625,Holiday Offer,Facebook Ads,"March 10, 2024",8324,4683,94.11,230.0,1690.19,56.26,0.02,4.91,17.96,Video Ad,Returning Customers,,Unknown,43.0,3m 40s,39.0,
1626,Holiday Offer,google_ads,15-02-2024,38286,546,366.44,200.0,3452.51,1.43,0.67,36.63,9.42,Search Ad,unkown_segment,Deskotp,,34.0,,50.0,Bottom
1627,,,2024/04/05,48810,344,364.44,43.0,3075.89,0.7,1.06,12.5,8.44,AdX,unkown_segment,,USA,44.0,,58.0,NA
1628,Black Friday Deal,FB ads,,17142,3763,280.45,175.0,3926.45,21.95,0.07,4.65,14.0,search_add,unkown_segment,Desktop,USA,29.0,3m 40s,49.0,Side
1629,Unknown_campaign,google_ads,2024-01-01,31133,2315,487.44,458.0,4314.52,7.44,0.21,19.78,8.85,Display Ad,unkown_segment,,Europe,41.0,2m 15s,41.0,NA
1630,!!!,Facebook Ads,2024/04/05,22498,445,346.18,309.0,3112.02,1.98,0.78,69.44,8.99,Search Ad,unkown_segment,Unknown,Unknown,28.0,,41.0,
1631,Unknown_campaign,Gogle Adz,15-02-2024,19253,530,180.51,276.0,4266.18,2.75,0.34,52.08,23.63,search_add,,Unknown,Unknown,33.0,2m 15s,45.0,Side
1632,!!!,FB ads,2024-01-01,8876,3295,405.88,472.0,2095.79,37.12,0.12,14.32,5.16,,,Mobile,,49.0,2m 15s,42.0,
